2026-05-19T17:04:00.719Z [DEBUG] [config.AppConfig    ] [Config] Carregado: station.properties
2026-05-19T17:04:00.721Z [DEBUG] [config.AppConfig    ] [Config] Carregado: station-local.properties
2026-05-19T17:04:00.721Z [INFO ] [config.AppConfig    ] [Config] station-local.properties carregado — sobrescrevendo valores base.
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ╔══════════════════════════════════════════╗
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║       Configuração Carregada             ║
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ╠══════════════════════════════════════════╣
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ Estação ID : estacao_01
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ Broker     : 192.168.1.100:1883
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ Tópico     : ambiente/estacao/estacao_01/telemetria
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ Status     : ambiente/estacao/estacao_01/status
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ Intervalo  : 10000 ms
2026-05-19T17:04:00.725Z [INFO ] [config.AppConfig    ] ║ QoS        : 1
2026-05-19T17:04:00.726Z [INFO ] [config.AppConfig    ] ║ Lat/Lon    : -5.207645788981328, -37.32216460818565
2026-05-19T17:04:00.726Z [INFO ] [config.AppConfig    ] ║ Seed       : 42
2026-05-19T17:04:00.726Z [INFO ] [config.AppConfig    ] ╚══════════════════════════════════════════╝
2026-05-19T17:04:00.727Z [INFO ] [sensor.SensorSim    ] [Sensor] Inicializado | seed=42 | temp_base=29.0°C | hum_base=71.0%
2026-05-19T17:04:00.727Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=1 | tmp=29.46 | hum=71.5 | pres=1013.39 | co2=412.2 | uv=1.4 | rssi=-47
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=46 | tmp=29.37 | hum=70.1 | pres=1013.73 | co2=417.5 | uv=1.2 | rssi=-52
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=47 | tmp=28.81 | hum=70.4 | pres=1014.37 | co2=413.4 | uv=1.8 | rssi=-47
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=48 | tmp=29.33 | hum=72.0 | pres=1014.27 | co2=415.5 | uv=1.5 | rssi=-60
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=49 | tmp=28.47 | hum=71.6 | pres=1013.8 | co2=417.4 | uv=1.3 | rssi=-49
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=50 | tmp=28.66 | hum=70.8 | pres=1013.99 | co2=416.2 | uv=1.1 | rssi=-60
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=51 | tmp=29.46 | hum=71.2 | pres=1013.55 | co2=412.7 | uv=0.9 | rssi=-40
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=52 | tmp=29.65 | hum=71.5 | pres=1013.47 | co2=416.9 | uv=1.5 | rssi=-60
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=53 | tmp=28.89 | hum=69.9 | pres=1013.77 | co2=412.3 | uv=1.2 | rssi=-49
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=54 | tmp=28.24 | hum=72.8 | pres=1013.62 | co2=416.6 | uv=1.1 | rssi=-53
2026-05-19T17:10:04.483Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=55 | tmp=28.98 | hum=71.8 | pres=1013.65 | co2=409.9 | uv=1.2 | rssi=-61
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=56 | tmp=28.8 | hum=71.2 | pres=1013.49 | co2=412.9 | uv=1.8 | rssi=-52
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=57 | tmp=28.79 | hum=71.2 | pres=1013.71 | co2=416.1 | uv=1.5 | rssi=-40
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=58 | tmp=30.08 | hum=71.0 | pres=1013.5 | co2=418.1 | uv=1.5 | rssi=-61
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=59 | tmp=29.13 | hum=71.7 | pres=1013.23 | co2=416.4 | uv=1.5 | rssi=-46
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=60 | tmp=29.01 | hum=71.0 | pres=1013.56 | co2=415.7 | uv=1.3 | rssi=-43
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=61 | tmp=29.29 | hum=69.4 | pres=1013.88 | co2=417.7 | uv=1.3 | rssi=-40
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=62 | tmp=29.58 | hum=70.7 | pres=1013.4 | co2=417.5 | uv=1.0 | rssi=-56
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=63 | tmp=28.86 | hum=70.4 | pres=1014.24 | co2=415.0 | uv=1.1 | rssi=-41
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=64 | tmp=29.19 | hum=70.3 | pres=1013.61 | co2=419.5 | uv=0.9 | rssi=-56
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=65 | tmp=28.67 | hum=70.7 | pres=1014.42 | co2=414.0 | uv=1.0 | rssi=-68
2026-05-19T17:10:04.484Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=66 | tmp=29.06 | hum=69.4 | pres=1013.9 | co2=413.1 | uv=0.9 | rssi=-50
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=67 | tmp=28.35 | hum=70.4 | pres=1013.85 | co2=412.8 | uv=1.6 | rssi=-52
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=68 | tmp=28.13 | hum=71.9 | pres=1013.59 | co2=415.3 | uv=0.9 | rssi=-62
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=69 | tmp=28.55 | hum=71.3 | pres=1013.91 | co2=412.1 | uv=1.4 | rssi=-50
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=70 | tmp=29.17 | hum=70.3 | pres=1013.82 | co2=415.2 | uv=1.3 | rssi=-45
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=71 | tmp=29.52 | hum=71.5 | pres=1013.75 | co2=412.5 | uv=1.5 | rssi=-53
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=72 | tmp=28.95 | hum=70.5 | pres=1013.81 | co2=412.6 | uv=1.1 | rssi=-46
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=73 | tmp=28.66 | hum=70.1 | pres=1014.02 | co2=417.0 | uv=1.9 | rssi=-41
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=74 | tmp=29.43 | hum=71.6 | pres=1014.09 | co2=415.2 | uv=1.7 | rssi=-56
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=75 | tmp=29.22 | hum=71.5 | pres=1013.73 | co2=415.5 | uv=1.2 | rssi=-52
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=76 | tmp=29.57 | hum=70.2 | pres=1014.07 | co2=419.1 | uv=1.5 | rssi=-45
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=77 | tmp=28.92 | hum=71.6 | pres=1013.48 | co2=411.5 | uv=1.4 | rssi=-45
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=78 | tmp=29.17 | hum=70.3 | pres=1013.93 | co2=416.9 | uv=1.3 | rssi=-47
2026-05-19T17:10:04.485Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=79 | tmp=29.38 | hum=72.0 | pres=1013.74 | co2=418.2 | uv=1.4 | rssi=-60
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=80 | tmp=29.56 | hum=70.8 | pres=1013.45 | co2=419.7 | uv=1.0 | rssi=-57
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=81 | tmp=29.29 | hum=70.6 | pres=1013.82 | co2=412.4 | uv=1.5 | rssi=-52
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=82 | tmp=28.76 | hum=71.6 | pres=1013.1 | co2=411.9 | uv=1.4 | rssi=-50
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=83 | tmp=29.42 | hum=70.5 | pres=1013.63 | co2=417.8 | uv=1.4 | rssi=-46
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=84 | tmp=29.52 | hum=70.7 | pres=1013.89 | co2=418.5 | uv=1.7 | rssi=-55
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=85 | tmp=28.17 | hum=71.0 | pres=1013.7 | co2=412.2 | uv=1.3 | rssi=-45
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=86 | tmp=28.59 | hum=70.8 | pres=1013.58 | co2=412.9 | uv=1.4 | rssi=-53
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=87 | tmp=29.29 | hum=70.5 | pres=1014.23 | co2=412.8 | uv=1.4 | rssi=-49
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=88 | tmp=29.21 | hum=71.6 | pres=1013.22 | co2=416.6 | uv=1.0 | rssi=-46
2026-05-19T17:10:04.486Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=89 | tmp=28.57 | hum=71.7 | pres=1013.41 | co2=409.7 | uv=1.7 | rssi=-54
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=90 | tmp=29.16 | hum=70.1 | pres=1013.18 | co2=411.7 | uv=1.7 | rssi=-56
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=91 | tmp=29.03 | hum=69.9 | pres=1013.49 | co2=412.5 | uv=1.2 | rssi=-56
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=92 | tmp=29.15 | hum=71.0 | pres=1013.38 | co2=411.9 | uv=1.6 | rssi=-54
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=93 | tmp=29.01 | hum=70.6 | pres=1013.85 | co2=410.4 | uv=1.0 | rssi=-40
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=94 | tmp=29.15 | hum=70.2 | pres=1014.16 | co2=412.4 | uv=1.6 | rssi=-63
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=95 | tmp=29.15 | hum=69.7 | pres=1014.28 | co2=418.7 | uv=1.3 | rssi=-52
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=96 | tmp=28.93 | hum=71.0 | pres=1013.79 | co2=416.0 | uv=1.3 | rssi=-48
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=97 | tmp=29.36 | hum=70.5 | pres=1014.04 | co2=419.7 | uv=1.5 | rssi=-55
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=98 | tmp=29.14 | hum=71.1 | pres=1013.21 | co2=414.7 | uv=1.1 | rssi=-57
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=99 | tmp=28.79 | hum=71.3 | pres=1013.68 | co2=414.4 | uv=1.5 | rssi=-42
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=100 | tmp=29.79 | hum=70.3 | pres=1013.79 | co2=413.8 | uv=1.8 | rssi=-49
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=101 | tmp=28.87 | hum=71.6 | pres=1013.88 | co2=413.4 | uv=1.2 | rssi=-58
2026-05-19T17:10:04.487Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=102 | tmp=28.94 | hum=71.5 | pres=1014.16 | co2=418.1 | uv=2.1 | rssi=-55
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=103 | tmp=29.16 | hum=69.9 | pres=1013.83 | co2=417.2 | uv=1.6 | rssi=-65
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=104 | tmp=29.11 | hum=71.3 | pres=1013.83 | co2=414.4 | uv=1.4 | rssi=-53
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=105 | tmp=29.27 | hum=70.2 | pres=1013.52 | co2=414.5 | uv=1.2 | rssi=-42
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=106 | tmp=28.75 | hum=70.2 | pres=1013.84 | co2=417.1 | uv=1.2 | rssi=-57
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=107 | tmp=28.65 | hum=72.1 | pres=1014.05 | co2=412.9 | uv=1.1 | rssi=-70
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=108 | tmp=28.83 | hum=71.2 | pres=1014.2 | co2=414.7 | uv=1.3 | rssi=-45
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=109 | tmp=29.07 | hum=71.2 | pres=1013.77 | co2=415.2 | uv=1.1 | rssi=-41
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=110 | tmp=29.3 | hum=72.0 | pres=1014.03 | co2=411.4 | uv=1.6 | rssi=-51
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=111 | tmp=29.0 | hum=69.9 | pres=1013.8 | co2=415.7 | uv=0.9 | rssi=-54
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=112 | tmp=29.39 | hum=70.3 | pres=1013.44 | co2=417.7 | uv=1.3 | rssi=-52
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=113 | tmp=29.2 | hum=71.6 | pres=1013.56 | co2=417.3 | uv=1.5 | rssi=-51
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=114 | tmp=27.95 | hum=71.6 | pres=1013.7 | co2=418.0 | uv=1.1 | rssi=-48
2026-05-19T17:10:04.488Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=115 | tmp=28.73 | hum=69.8 | pres=1013.79 | co2=418.4 | uv=1.2 | rssi=-36
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=116 | tmp=28.97 | hum=71.2 | pres=1013.38 | co2=412.9 | uv=0.9 | rssi=-53
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=117 | tmp=28.47 | hum=71.8 | pres=1014.4 | co2=412.4 | uv=1.2 | rssi=-51
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=118 | tmp=28.96 | hum=72.3 | pres=1013.63 | co2=416.9 | uv=1.0 | rssi=-52
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=119 | tmp=29.32 | hum=71.5 | pres=1013.88 | co2=418.8 | uv=1.4 | rssi=-44
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=120 | tmp=28.82 | hum=71.5 | pres=1013.38 | co2=414.7 | uv=1.0 | rssi=-52
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=121 | tmp=28.61 | hum=70.5 | pres=1014.24 | co2=414.4 | uv=1.3 | rssi=-48
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=122 | tmp=28.89 | hum=70.6 | pres=1014.01 | co2=416.0 | uv=1.0 | rssi=-37
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=123 | tmp=29.11 | hum=71.4 | pres=1013.69 | co2=417.6 | uv=1.2 | rssi=-38
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=124 | tmp=29.29 | hum=70.9 | pres=1013.95 | co2=419.4 | uv=1.3 | rssi=-70
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=125 | tmp=28.66 | hum=69.6 | pres=1013.26 | co2=417.3 | uv=1.6 | rssi=-49
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=126 | tmp=29.46 | hum=70.2 | pres=1013.79 | co2=418.1 | uv=0.9 | rssi=-38
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=127 | tmp=28.76 | hum=71.3 | pres=1014.02 | co2=414.3 | uv=1.4 | rssi=-60
2026-05-19T17:10:04.489Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=128 | tmp=28.45 | hum=71.9 | pres=1013.69 | co2=415.2 | uv=0.9 | rssi=-49
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=129 | tmp=28.34 | hum=71.7 | pres=1013.99 | co2=413.8 | uv=1.4 | rssi=-50
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=130 | tmp=29.04 | hum=71.4 | pres=1013.48 | co2=412.5 | uv=1.2 | rssi=-51
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=131 | tmp=28.16 | hum=72.3 | pres=1014.03 | co2=414.8 | uv=1.3 | rssi=-61
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=132 | tmp=29.91 | hum=69.6 | pres=1013.54 | co2=414.3 | uv=1.3 | rssi=-48
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=133 | tmp=28.47 | hum=71.1 | pres=1014.01 | co2=417.1 | uv=1.7 | rssi=-41
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=134 | tmp=29.39 | hum=72.0 | pres=1013.52 | co2=415.2 | uv=1.2 | rssi=-51
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=135 | tmp=29.01 | hum=70.4 | pres=1014.29 | co2=416.2 | uv=1.6 | rssi=-50
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=136 | tmp=28.65 | hum=70.3 | pres=1013.72 | co2=417.9 | uv=1.5 | rssi=-50
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=137 | tmp=28.56 | hum=71.6 | pres=1013.69 | co2=416.5 | uv=1.7 | rssi=-58
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=138 | tmp=28.74 | hum=70.7 | pres=1013.77 | co2=416.0 | uv=1.5 | rssi=-57
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=139 | tmp=28.23 | hum=72.1 | pres=1013.5 | co2=412.2 | uv=1.4 | rssi=-49
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=140 | tmp=29.35 | hum=69.3 | pres=1013.46 | co2=416.2 | uv=1.6 | rssi=-52
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=141 | tmp=28.46 | hum=72.2 | pres=1013.47 | co2=416.7 | uv=1.3 | rssi=-39
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=142 | tmp=29.04 | hum=70.5 | pres=1013.68 | co2=413.6 | uv=0.7 | rssi=-40
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=143 | tmp=28.77 | hum=71.9 | pres=1013.05 | co2=418.6 | uv=1.9 | rssi=-45
2026-05-19T17:10:04.490Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=144 | tmp=28.7 | hum=72.2 | pres=1013.79 | co2=410.7 | uv=1.0 | rssi=-52
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=145 | tmp=29.33 | hum=70.3 | pres=1013.7 | co2=418.7 | uv=1.1 | rssi=-55
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=146 | tmp=29.13 | hum=71.3 | pres=1014.07 | co2=415.9 | uv=1.5 | rssi=-63
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=147 | tmp=29.5 | hum=71.0 | pres=1013.81 | co2=417.9 | uv=1.3 | rssi=-46
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=148 | tmp=28.92 | hum=70.8 | pres=1013.53 | co2=413.4 | uv=1.1 | rssi=-62
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=149 | tmp=28.97 | hum=69.9 | pres=1013.98 | co2=414.0 | uv=1.7 | rssi=-51
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=150 | tmp=28.34 | hum=70.1 | pres=1013.42 | co2=418.5 | uv=1.4 | rssi=-48
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=151 | tmp=28.99 | hum=68.7 | pres=1013.67 | co2=415.7 | uv=1.3 | rssi=-52
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=152 | tmp=28.64 | hum=69.8 | pres=1013.55 | co2=411.0 | uv=1.5 | rssi=-58
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=153 | tmp=28.15 | hum=71.8 | pres=1013.65 | co2=415.1 | uv=1.5 | rssi=-50
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=154 | tmp=29.21 | hum=71.0 | pres=1013.54 | co2=414.1 | uv=1.1 | rssi=-56
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=155 | tmp=29.25 | hum=70.9 | pres=1013.73 | co2=412.1 | uv=1.6 | rssi=-53
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=156 | tmp=28.7 | hum=70.8 | pres=1013.85 | co2=407.6 | uv=1.3 | rssi=-49
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=157 | tmp=28.66 | hum=72.7 | pres=1014.22 | co2=416.0 | uv=1.0 | rssi=-59
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=158 | tmp=29.25 | hum=70.2 | pres=1013.58 | co2=414.3 | uv=1.5 | rssi=-49
2026-05-19T17:10:04.491Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=159 | tmp=29.63 | hum=71.4 | pres=1013.88 | co2=417.7 | uv=0.8 | rssi=-56
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=160 | tmp=28.69 | hum=70.7 | pres=1013.52 | co2=414.8 | uv=1.9 | rssi=-44
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=161 | tmp=28.84 | hum=70.9 | pres=1013.72 | co2=416.2 | uv=1.0 | rssi=-75
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=162 | tmp=28.39 | hum=71.6 | pres=1013.91 | co2=413.6 | uv=1.5 | rssi=-45
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=163 | tmp=29.24 | hum=68.8 | pres=1013.48 | co2=411.5 | uv=1.5 | rssi=-59
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=164 | tmp=29.17 | hum=71.8 | pres=1013.77 | co2=413.6 | uv=1.4 | rssi=-50
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=165 | tmp=29.99 | hum=70.7 | pres=1013.21 | co2=416.5 | uv=1.5 | rssi=-38
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=166 | tmp=29.85 | hum=71.3 | pres=1013.69 | co2=414.2 | uv=1.1 | rssi=-58
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=167 | tmp=28.81 | hum=71.3 | pres=1013.58 | co2=417.8 | uv=0.8 | rssi=-56
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=168 | tmp=29.72 | hum=70.7 | pres=1013.45 | co2=414.0 | uv=1.3 | rssi=-47
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=169 | tmp=28.81 | hum=70.9 | pres=1013.39 | co2=415.8 | uv=1.1 | rssi=-41
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=170 | tmp=29.59 | hum=71.0 | pres=1014.05 | co2=409.8 | uv=1.5 | rssi=-58
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=171 | tmp=29.21 | hum=71.6 | pres=1013.66 | co2=415.2 | uv=1.3 | rssi=-46
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=172 | tmp=28.85 | hum=70.6 | pres=1013.89 | co2=417.6 | uv=1.6 | rssi=-45
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=173 | tmp=28.95 | hum=70.2 | pres=1013.64 | co2=416.0 | uv=1.8 | rssi=-54
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=174 | tmp=29.19 | hum=70.2 | pres=1013.5 | co2=417.2 | uv=1.6 | rssi=-51
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=175 | tmp=28.72 | hum=70.5 | pres=1013.23 | co2=417.0 | uv=1.2 | rssi=-58
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=176 | tmp=28.65 | hum=72.6 | pres=1013.15 | co2=416.3 | uv=0.7 | rssi=-51
2026-05-19T17:10:04.492Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=177 | tmp=29.06 | hum=71.0 | pres=1013.82 | co2=418.4 | uv=1.5 | rssi=-44
2026-05-19T17:10:04.493Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=178 | tmp=28.95 | hum=70.8 | pres=1013.81 | co2=421.1 | uv=1.4 | rssi=-55
2026-05-19T17:10:04.493Z [DEBUG] [sensor.SensorSim    ] [Sensor] seq=179 | tmp=29.55 | hum=70.9 | pres=1013.59 | co2=418.1 | uv=1.5 | rssi=-52
